fixed_code,buggy_code,gumtree_baseline,line_in_dataset,gpt_attempt1,baseline_nodes,gpt_nodes,node_set_match,jaccard_score,precision,recall,f1_score,tp,fp,fn
10,"public TYPE_1 index ( ) { TYPE_1 VAR_1 = new TYPE_1 ( STRING_1 ) ; VAR_1 . METHOD_1 ( STRING_2 , STRING_3 ) ; VAR_1 . METHOD_1 ( STRING_4 , true ) ; return VAR_1 ; }",public java.lang.String index ( ) { return STRING_1 ; },"['Update TypeReference', 'Move FieldRead', 'Delete TypeReference', 'Delete ConstructorCall', 'Delete LocalVariable', 'Delete VariableRead', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete VariableRead', 'Delete TypeAccess', 'Delete Literal', 'Delete Invocation', 'Delete VariableRead']",21,"['Update Parameter', 'Delete LocalVariable', 'Delete Invocation', 'Delete Invocation', 'Update Return']","['TypeReference', 'FieldRead', 'TypeReference', 'ConstructorCall', 'LocalVariable', 'VariableRead', 'TypeAccess', 'TypeAccess', 'Invocation', 'VariableRead', 'TypeAccess', 'Literal', 'Invocation', 'VariableRead']","['Parameter', 'LocalVariable', 'Invocation', 'Invocation', 'Return']",Partial Match,0.2,0.6,0.21428571428571427,0.3157894736842105,3,2,11
11,"public int METHOD_1 ( ) { int VAR_1 = java.lang.Integer.parseInt ( VAR_2 . getString ( VAR_3 . getString ( VAR_4 ) , ( ( VAR_5 . METHOD_2 ( ) . METHOD_3 ( VAR_6 ) ) + STRING_1 ) ) ) ; return VAR_1 ; }","public int METHOD_1 ( ) { return VAR_2 . getInt ( VAR_3 . getString ( VAR_4 ) , VAR_5 . METHOD_2 ( ) . METHOD_3 ( VAR_6 ) ) ; }","['Update Invocation', 'Move Invocation', 'Move Invocation', 'Delete TypeReference', 'Delete TypeAccess', 'Delete Invocation', 'Delete LocalVariable', 'Delete FieldRead', 'Delete BinaryOperator', 'Delete VariableRead']",22,"['Delete LocalVariable', 'Delete Return', 'Update Return', 'Update Invocation', 'Update Invocation']","['Invocation', 'Invocation', 'Invocation', 'TypeReference', 'TypeAccess', 'Invocation', 'LocalVariable', 'FieldRead', 'BinaryOperator', 'VariableRead']","['LocalVariable', 'Return', 'Return', 'Invocation', 'Invocation']",Partial Match,0.25,0.4,0.2,0.26666666666666666,2,3,8
12,public void METHOD_1 ( ) { TYPE_1 VAR_1 = ( ( TYPE_1 ) ( getContext ( ) ) ) ; VAR_1 . METHOD_2 ( new TYPE_2 ( ) { public void METHOD_1 ( ) { METHOD_3 ( ) ; } } ) ; },public void METHOD_1 ( ) { TYPE_1 VAR_1 = ( ( TYPE_1 ) ( context ) ) ; VAR_1 . METHOD_2 ( new TYPE_2 ( ) { public void METHOD_1 ( ) { METHOD_3 ( ) ; } } ) ; },"['Insert FieldRead', 'Move TypeReference', 'Delete Invocation']",23,['Update LocalVariable'],"['FieldRead', 'TypeReference', 'Invocation']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
13,public static TYPE_1 METHOD_1 ( java.lang.String name ) { TYPE_1 VAR_1 = VAR_2 . get ( name ) ; if ( VAR_1 == null ) { return VAR_2 . get ( VAR_3 ) ; } else { return VAR_1 ; } },public static TYPE_1 METHOD_1 ( java.lang.String name ) { return VAR_2 . get ( name ) ; },"['Insert Return', 'Move Invocation', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete Return', 'Delete Block', 'Delete VariableRead', 'Delete Return', 'Delete Block', 'Delete If']",24,"['Delete LocalVariable', 'Delete If']","['Return', 'Invocation', 'TypeReference', 'LocalVariable', 'VariableRead', 'Literal', 'BinaryOperator', 'TypeAccess', 'TypeAccess', 'Invocation', 'Return', 'Block', 'VariableRead', 'Return', 'Block', 'If']","['LocalVariable', 'If']",GPT Missed Nodes,0.2,1.0,0.125,0.2222222222222222,2,0,14
14,"public void METHOD_1 ( TYPE_1 VAR_1 , int position ) { int VAR_2 = position + 1 ; java.lang.String VAR_3 = ( VAR_4 ) + VAR_2 ; VAR_5 . setText ( VAR_3 ) ; }","public void METHOD_1 ( TYPE_1 VAR_1 , int position ) { java.lang.String VAR_3 = ( VAR_4 ) + position ; VAR_5 . setText ( VAR_3 ) ; }","['Update LocalVariable', 'Move TypeReference', 'Move FieldRead', 'Delete TypeReference', 'Delete Literal', 'Delete VariableRead', 'Delete BinaryOperator', 'Delete LocalVariable']",25,"['Delete LocalVariable', 'Update VariableRead']","['LocalVariable', 'TypeReference', 'FieldRead', 'TypeReference', 'Literal', 'VariableRead', 'BinaryOperator', 'LocalVariable']","['LocalVariable', 'VariableRead']",GPT Missed Nodes,0.3333333333333333,0.5,0.125,0.2,1,1,7
15,"public TYPE_1 METHOD_1 ( java.lang.Object id ) { TYPE_1 VAR_1 = VAR_2 . METHOD_1 ( VAR_3 class , id ) ; VAR_2 . METHOD_2 ( VAR_1 ) ; return VAR_1 ; }","public TYPE_1 METHOD_1 ( java.lang.Object id ) { return VAR_2 . METHOD_1 ( VAR_3 class , id ) ; }","['Move Invocation', 'Delete TypeReference', 'Delete LocalVariable', 'Delete TypeAccess', 'Delete VariableRead', 'Delete Invocation', 'Delete VariableRead']",26,"['Delete LocalVariable', 'Delete Invocation', 'Update Return']","['Invocation', 'TypeReference', 'LocalVariable', 'TypeAccess', 'VariableRead', 'Invocation', 'VariableRead']","['LocalVariable', 'Invocation', 'Return']",Partial Match,0.3333333333333333,0.6666666666666666,0.2857142857142857,0.4,2,1,5
16,public static TYPE_1 METHOD_1 ( ) { if ( ( VAR_1 ) == null ) { TYPE_1 VAR_2 = TYPE_2 . METHOD_2 ( ) . METHOD_3 ( ) . build ( ) ; return VAR_2 ; } return VAR_1 ; },public static TYPE_1 METHOD_1 ( ) { if ( ( VAR_1 ) == null ) { TYPE_1 VAR_2 = TYPE_2 . METHOD_2 ( ) . build ( ) ; return VAR_2 ; } return VAR_1 ; },"['Update Invocation', 'Move Invocation', 'Delete Invocation']",29,['Delete Invocation'],"['Invocation', 'Invocation', 'Invocation']",['Invocation'],Exact Match,1.0,1.0,0.3333333333333333,0.5,1,0,2
17,"public void METHOD_1 ( android.view.View VAR_1 ) { android.content.Intent VAR_2 = context . METHOD_2 ( ) . METHOD_3 ( VAR_3 ) ; if ( VAR_2 != null ) { context . METHOD_4 ( VAR_2 ) ; } else { TYPE_1 . METHOD_5 ( STRING_1 , STRING_2 ) ; } }",public void METHOD_1 ( android.view.View VAR_1 ) { android.content.Intent intent = new android.content.Intent ( ) ; },"['Update LocalVariable', 'Insert ConstructorCall', 'Delete FieldRead', 'Delete Invocation', 'Delete TypeAccess', 'Delete Invocation', 'Delete VariableRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete FieldRead', 'Delete VariableRead', 'Delete Invocation', 'Delete Block', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete Block', 'Delete If']",30,"['Update LocalVariable', 'Update LocalVariable', 'Delete If']","['LocalVariable', 'ConstructorCall', 'FieldRead', 'Invocation', 'TypeAccess', 'Invocation', 'VariableRead', 'Literal', 'BinaryOperator', 'FieldRead', 'VariableRead', 'Invocation', 'Block', 'TypeAccess', 'TypeAccess', 'TypeAccess', 'Invocation', 'Block', 'If']","['LocalVariable', 'LocalVariable', 'If']",GPT Missed Nodes,0.2,0.6666666666666666,0.10526315789473684,0.18181818181818182,2,1,17
18,public final long METHOD_1 ( ) { long VAR_1 = VAR_2 . METHOD_2 ( ) ; if ( VAR_1 == 0 ) { return 0 ; } return INT_1 / ( VAR_2 . METHOD_2 ( ) ) ; },public final long METHOD_1 ( ) { return INT_1 / ( VAR_2 . METHOD_2 ( ) ) ; },"['Delete TypeReference', 'Delete TypeAccess', 'Delete Invocation', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete Literal', 'Delete Return', 'Delete Block', 'Delete If']",31,"['Delete LocalVariable', 'Delete If']","['TypeReference', 'TypeAccess', 'Invocation', 'LocalVariable', 'VariableRead', 'Literal', 'BinaryOperator', 'Literal', 'Return', 'Block', 'If']","['LocalVariable', 'If']",GPT Missed Nodes,0.2,1.0,0.18181818181818182,0.3076923076923077,2,0,9
19,"public android.view.View METHOD_1 ( TYPE_1 VAR_1 , TYPE_2 VAR_2 , TYPE_3 VAR_3 ) { android.view.View VAR_4 = VAR_1 . METHOD_2 ( VAR_5 , VAR_2 , false ) ; VAR_6 = ( ( TYPE_4 ) ( VAR_4 . METHOD_3 ( VAR_7 ) ) ) ; return VAR_4 ; }","public android.view.View METHOD_1 ( TYPE_1 VAR_1 , TYPE_2 VAR_2 , TYPE_3 VAR_3 ) { VAR_6 = ( ( TYPE_4 ) ( getView ( ) . METHOD_3 ( VAR_7 ) ) ) ; return VAR_1 . METHOD_2 ( VAR_5 , VAR_2 , false ) ; }","['Move Invocation', 'Insert Invocation', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead', 'Delete VariableRead']",32,"['Delete LocalVariable', 'Update Assignment', 'Update Return']","['Invocation', 'Invocation', 'TypeReference', 'LocalVariable', 'VariableRead', 'VariableRead']","['LocalVariable', 'Assignment', 'Return']",Partial Match,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.2222222222222222,1,2,5
20,public void METHOD_1 ( boolean VAR_1 ) { int VAR_2 = ( VAR_3 . METHOD_2 ( ) . VAR_4 ) / ( VAR_5 ) ; if ( VAR_1 ) VAR_6 . METHOD_3 ( VAR_7 ) ; else VAR_6 . METHOD_3 ( VAR_8 ) ; METHOD_4 ( VAR_2 ) ; },public void METHOD_1 ( boolean VAR_1 ) { if ( VAR_1 ) VAR_6 . METHOD_3 ( VAR_7 ) ; else VAR_6 . METHOD_3 ( VAR_8 ) ; },"['Delete TypeReference', 'Delete TypeAccess', 'Delete Invocation', 'Delete FieldRead', 'Delete FieldRead', 'Delete BinaryOperator', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Invocation']",33,"['Delete LocalVariable', 'Delete Assignment']","['TypeReference', 'TypeAccess', 'Invocation', 'FieldRead', 'FieldRead', 'BinaryOperator', 'LocalVariable', 'VariableRead', 'Invocation']","['LocalVariable', 'Assignment']",Partial Match,0.125,0.5,0.1111111111111111,0.1818181818181818,1,1,8
21,"private java.lang.String METHOD_1 ( ) { TYPE_1 VAR_1 = METHOD_2 ( VAR_2 , VAR_3 ) ; java.lang.String VAR_4 = VAR_5 . getString ( VAR_6 , VAR_7 ) ; TYPE_2 . METHOD_3 ( VAR_8 , ( STRING_1 + VAR_4 ) ) ; return VAR_4 ; }","private java.lang.String METHOD_1 ( ) { TYPE_1 VAR_1 = METHOD_2 ( VAR_2 , VAR_3 ) ; return VAR_5 . getString ( VAR_6 , VAR_7 ) ; }","['Move Invocation', 'Delete TypeReference', 'Delete LocalVariable', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete FieldRead', 'Delete VariableRead', 'Delete BinaryOperator', 'Delete Invocation', 'Delete VariableRead']",34,"['Delete LocalVariable', 'Delete TypeAccess', 'Update Return']","['Invocation', 'TypeReference', 'LocalVariable', 'TypeAccess', 'TypeAccess', 'FieldRead', 'VariableRead', 'BinaryOperator', 'Invocation', 'VariableRead']","['LocalVariable', 'TypeAccess', 'Return']",Partial Match,0.25,0.6666666666666666,0.2,0.30769230769230765,2,1,8
22,"public TYPE_1 METHOD_1 ( ) throws java.io.IOException , java.lang.ClassNotFoundException { TYPE_1 VAR_1 = VAR_2 . METHOD_1 ( ) ; java.lang.System.out.println ( VAR_1 ) ; return VAR_1 ; }","public TYPE_1 METHOD_1 ( ) throws java.io.IOException , java.lang.ClassNotFoundException { return VAR_2 . METHOD_1 ( ) ; }","['Move Invocation', 'Delete TypeReference', 'Delete LocalVariable', 'Delete TypeAccess', 'Delete FieldRead', 'Delete VariableRead', 'Delete Invocation', 'Delete VariableRead']",37,"['Delete LocalVariable', 'Delete Assignment', 'Update Return']","['Invocation', 'TypeReference', 'LocalVariable', 'TypeAccess', 'FieldRead', 'VariableRead', 'Invocation', 'VariableRead']","['LocalVariable', 'Assignment', 'Return']",Partial Match,0.125,0.3333333333333333,0.125,0.18181818181818182,1,2,7
23,"public TYPE_1 METHOD_1 ( final java.lang.String VAR_1 ) { final TYPE_2 VAR_2 = TYPE_3 . METHOD_2 ( VAR_3 class ) . METHOD_3 ( STRING_1 , VAR_1 ) . build ( ) ; return new TYPE_4 ( STRING_2 , VAR_2 ) ; }","public TYPE_1 METHOD_1 ( final java.lang.String VAR_1 ) { final TYPE_2 VAR_2 = TYPE_3 . METHOD_2 ( VAR_3 class ) . path ( VAR_3 class ) . METHOD_3 ( STRING_1 , VAR_1 ) . build ( ) ; return new TYPE_4 ( STRING_2 , VAR_2 ) ; }","['Insert Invocation', 'Move Invocation', 'Insert TypeAccess']",40,['Insert Invocation'],"['Invocation', 'Invocation', 'TypeAccess']",['Invocation'],GPT Missed Nodes,0.5,1.0,0.3333333333333333,0.5,1,0,2
24,public void METHOD_1 ( int index ) { TYPE_1 < TYPE_2 > VAR_1 = VAR_2 ; int count = 0 ; },public void METHOD_1 ( int index ) { },"['Delete TypeReference', 'Delete TypeReference', 'Delete FieldRead', 'Delete LocalVariable', 'Delete TypeReference', 'Delete Literal', 'Delete LocalVariable']",41,"['Delete LocalVariable', 'Delete LocalVariable']","['TypeReference', 'TypeReference', 'FieldRead', 'LocalVariable', 'TypeReference', 'Literal', 'LocalVariable']","['LocalVariable', 'LocalVariable']",GPT Missed Nodes,0.25,1.0,0.2857142857142857,0.4444444444444445,2,0,5
25,"public TYPE_1 METHOD_1 ( java.lang.Integer id ) { TYPE_1 VAR_1 = VAR_2 . METHOD_1 ( id ) ; if ( VAR_1 != null ) { VAR_1 . METHOD_2 ( TYPE_2 . METHOD_3 ( VAR_1 . METHOD_4 ( ) , STRING_1 ) ) ; } return VAR_1 ; }",public TYPE_1 METHOD_1 ( java.lang.Integer id ) { return VAR_2 . METHOD_1 ( id ) ; },"['Move Invocation', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete VariableRead', 'Delete TypeAccess', 'Delete VariableRead', 'Delete Invocation', 'Delete TypeAccess', 'Delete Invocation', 'Delete Invocation', 'Delete Block', 'Delete If', 'Delete VariableRead']",42,"['Delete LocalVariable', 'Delete If', 'Update Return']","['Invocation', 'TypeReference', 'LocalVariable', 'VariableRead', 'Literal', 'BinaryOperator', 'VariableRead', 'TypeAccess', 'VariableRead', 'Invocation', 'TypeAccess', 'Invocation', 'Invocation', 'Block', 'If', 'VariableRead']","['LocalVariable', 'If', 'Return']",Partial Match,0.2,0.6666666666666666,0.125,0.21052631578947367,2,1,14
26,"public java.lang.String METHOD_1 ( int VAR_1 , int VAR_2 , int height ) { java.lang.String VAR_3 = STRING_1 + VAR_1 ; VAR_4 . METHOD_2 ( VAR_3 , INT_1 ) ; java.lang.String x = STRING_2 ; return ( STRING_3 + VAR_1 ) + STRING_4 ; }","public java.lang.String METHOD_1 ( int VAR_1 , int VAR_2 , int height ) { VAR_4 . METHOD_2 ( VAR_1 , INT_1 ) ; java.lang.String x = STRING_2 ; return ( STRING_3 + VAR_1 ) + STRING_4 ; }","['Move VariableRead', 'Delete TypeReference', 'Delete FieldRead', 'Delete BinaryOperator', 'Delete LocalVariable', 'Delete VariableRead']",46,"['Delete LocalVariable', 'Update Invocation']","['VariableRead', 'TypeReference', 'FieldRead', 'BinaryOperator', 'LocalVariable', 'VariableRead']","['LocalVariable', 'Invocation']",Partial Match,0.16666666666666666,0.5,0.16666666666666666,0.25,1,1,5
27,public TYPE_1 METHOD_1 ( int id ) { TYPE_1 VAR_1 = METHOD_2 ( id ) ; if ( VAR_1 != null ) { TYPE_2 . METHOD_3 ( VAR_1 . METHOD_4 ( ) ) ; } return VAR_1 ; },public TYPE_1 METHOD_1 ( int id ) { return METHOD_2 ( id ) ; },"['Move Invocation', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete TypeAccess', 'Delete VariableRead', 'Delete Invocation', 'Delete Invocation', 'Delete Block', 'Delete If', 'Delete VariableRead']",47,"['Delete LocalVariable', 'Delete If', 'Update Return']","['Invocation', 'TypeReference', 'LocalVariable', 'VariableRead', 'Literal', 'BinaryOperator', 'TypeAccess', 'VariableRead', 'Invocation', 'Invocation', 'Block', 'If', 'VariableRead']","['LocalVariable', 'If', 'Return']",Partial Match,0.2,0.6666666666666666,0.15384615384615385,0.25,2,1,11
28,"private TYPE_1 METHOD_1 ( TYPE_1 VAR_1 ) { TYPE_1 VAR_2 = TYPE_1 . METHOD_2 ( METHOD_3 ( VAR_1 ) , VAR_1 . METHOD_4 ( ) ) ; return VAR_2 ; }","private TYPE_1 METHOD_1 ( TYPE_1 VAR_1 ) { return TYPE_1 . METHOD_2 ( METHOD_3 ( VAR_1 ) , VAR_1 . METHOD_4 ( ) ) ; }","['Move Invocation', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead']",49,"['Delete LocalVariable', 'Update Return']","['Invocation', 'TypeReference', 'LocalVariable', 'VariableRead']","['LocalVariable', 'Return']",Partial Match,0.2,0.5,0.25,0.3333333333333333,1,1,3
29,"public void METHOD_1 ( java.io.InputStream VAR_1 , java.lang.String VAR_2 ) throws java.io.IOException , TYPE_1 , TYPE_2 { TYPE_3 VAR_3 = new TYPE_3 ( VAR_1 ) ; TYPE_4 VAR_4 = new TYPE_4 ( ) ; VAR_4 . METHOD_1 ( VAR_3 ) ; }","public void METHOD_1 ( java.io.InputStream VAR_1 , java.lang.String VAR_2 ) throws java.io.IOException , TYPE_1 , TYPE_2 { TYPE_4 VAR_4 = new TYPE_4 ( ) ; VAR_4 . METHOD_1 ( VAR_1 ) ; }","['Move VariableRead', 'Delete TypeReference', 'Delete ConstructorCall', 'Delete LocalVariable', 'Delete VariableRead']",52,"['Delete LocalVariable', 'Update Invocation']","['VariableRead', 'TypeReference', 'ConstructorCall', 'LocalVariable', 'VariableRead']","['LocalVariable', 'Invocation']",Partial Match,0.2,0.5,0.2,0.28571428571428575,1,1,4
